RR_Asset_ID	RR_Material	code	percentage	Defects	PACP	RR_InspectNotes	RR_Length	RR_Diameter
3375	VCP	MWL	10.00000000	1	1	NULL	301.483270318913	12
3549	CT	TB	0.00000000	1	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	313.204554716168	18
3647	VCP	TBA	0.00000000	1	1	NULL	382.582445434437	36
3719	VCP	TF	0.00000000	3	1	NULL	325.441956866947	12
358	RCP	MWL	5.00000000	2	1	NULL	144.77215212799	10
358	RCP	TF	0.00000000	2	1	NULL	144.77215212799	10
440	VCP	MWL	10.00000000	1	1	NULL	419.153460419147	54
515	VCP	TFC	0.00000000	1	1	NULL	266.563353612329	10
530	CT	TF	0.00000000	6	1	NULL	228.938514951641	15
530	CT	TFD	0.00000000	2	1	NULL	228.938514951641	15
532	CT	TF	0.00000000	7	1	NULL	229.483094294397	15
550	VCP	TF	0.00000000	2	1	NULL	226.813932164499	12
568	VCP	TB	0.00000000	1	1	NULL	202.064021001383	12
591	VCP	MWL	5.00000000	1	1	NULL	216.237389752255	10
593	VCP	AMH	0.00000000	2	1	NULL	144.342273919456	10
593	VCP	OBI	40.00000000	2	1	NULL	144.342273919456	10
680	VCP	TBA	0.00000000	1	1	NULL	203.247903934735	12
704	VCP	TFA	0.00000000	2	2	LoF 2 CL, CM, CS, FC >1 defect	166.746169061173	15
736	VCP	TFA	0.00000000	10	3	LoF 3 FM, FL, FS >0 defects	275.370288492556	12
738	VCP	RFJ	0.00000000	2	2	LoF 2 RF? >0 defects	127.743398525518	12
975	VCP	AMH	0.00000000	2	1	NULL	216.466368526343	24
1091	VCP	MWL	5.00000000	1	1	NULL	302.377234481665	10
1091	VCP	TF	0.00000000	2	1	NULL	302.377234481665	10
1104	VCP	FL	0.00000000	3	4	LoF 4 FM. FL, FS >1 defect	307.383859797935	12
1113	CT	MWL	2.00000000	1	1	NULL	297.255695062332	10
1153	RCP	SAV	0.00000000	2	3	LoF 3 SAV >0 defects	276.979117944324	10
1153	RCP	SRI	0.00000000	2	3	LoF 3 SAV >0 defects	276.979117944324	10
1158	VCP	MMC	0.00000000	2	1	NULL	194.195090394634	10
1158	VCP	SAV	0.00000000	2	1	NULL	194.195090394634	10
1193	CP	FL	0.00000000	1	3	LoF 3 FM, FL, FS >0 defects	300.384412500711	18
1251	CT	AMH	0.00000000	4	5	LoF 5 FH >0 defects	163.339238496334	24
1251	CT	MWL	10.00000000	2	5	LoF 5 FH >0 defects	163.339238496334	24
1311	VCP	SAV	0.00000000	2	1	NULL	258.290749866774	10
1336	CT	TF	0.00000000	19	3	LoF 3 FM, FL, FS >0 defects	405.103678364722	12
1342	BR	TFC	0.00000000	4	1	NULL	174.714027656615	60
1358	VCP	AMH	0.00000000	2	2	LoF 2 RF? >0 defects	339.34252126803	15
1440	RCP	MWL	5.00000000	2	1	NULL	198.367460156782	10
1493	VCP	TF	0.00000000	4	1	NULL	224.641215977337	10
1525	VCP	RMJ	10.00000000	4	2	LoF 2 RF? >0 defects	180.126328200826	12
1528	VCP	MSA	0.00000000	1	4	LoF 4 RB? >0 defects	211.118829557418	12
1528	VCP	TF	0.00000000	3	4	LoF 4 RB? >0 defects	211.118829557418	12
1531	VCP	LR	25.00000000	1	2	LoF 2 RF? >0 defects	240.031129712012	12
1531	VCP	MSA	0.00000000	1	2	LoF 2 RF? >0 defects	240.031129712012	12
1532	VCP	MWL	15.00000000	2	2	LoF 2 RF? >0 defects	184.201180154268	15
1601	VCP	FL	0.00000000	2	5	LoF 5 HVV >0 defects	195.404862305782	12
1601	VCP	HVV	0.00000000	2	5	LoF 5 HVV >0 defects	195.404862305782	12
1609	VCP	AMH	0.00000000	2	2	LoF 2 RF? >0 defects	221.910406083445	10
1609	VCP	MWL	5.00000000	1	2	LoF 2 RF? >0 defects	221.910406083445	10
1641	VCP	CH3	0.00000000	1	5	LoF 5 FH >0 defects	335.475477545494	22
1657	VCP	MSA	0.00000000	1	1	NULL	255.943326834953	12
1674	VCP	RML	10.00000000	1	3	LoF 3 RT? >0 defects	334.134588806871	12
1701	VCP	TB	0.00000000	3	1	NULL	371.789283629698	15
1706	VCP	AMH	0.00000000	2	2	LoF 2 CL, CM, CS, FC >1 defect	249.578821835012	12
1706	VCP	ISJ	0.00000000	1	2	LoF 2 CL, CM, CS, FC >1 defect	249.578821835012	12
1706	VCP	MWL	5.00000000	1	2	LoF 2 CL, CM, CS, FC >1 defect	249.578821835012	12
1719	VCP	TB	0.00000000	2	1	NULL	233.554029089304	12
1775	VCP	TF	0.00000000	14	2	LoF 2 CL, CM, CS, FC >1 defect	284.296883615169	12
1812	VCP	AMH	0.00000000	4	1	NULL	192.990261513057	12
1812	VCP	MWL	5.00000000	2	1	NULL	192.990261513057	12
1814	VCP	TF	0.00000000	12	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	241.939930119334	12
1818	VCP	AMH	0.00000000	2	4	LoF 4 CH2, CH#, CH$ >0 defects	370.177773300576	15
1818	VCP	MWL	5.00000000	1	4	LoF 4 CH2, CH#, CH$ >0 defects	370.177773300576	15
1829	VCP	AMH	0.00000000	2	1	NULL	235.642332969591	10
1829	VCP	TF	0.00000000	7	1	NULL	235.642332969591	10
1918	VCP	TF	0.00000000	10	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	208.71191331294	10
1921	VCP	CC	0.00000000	3	1	NULL	352.699759030203	15
1921	VCP	TF	0.00000000	12	1	NULL	352.699759030203	15
2235	VCP	MWL	45.00000000	2	1	NULL	117.476036449676	18
2369	PVC	TFA	0.00000000	1	1	NULL	306.087938716206	8
2447	VCP	TF	0.00000000	6	5	LoF 5 FH >0 defects	330.748223168259	24
2642	VCP	IDC	0.00000000	2	1	NULL	284.788021516495	12
2815	PVC	MWL	45.00000000	1	1	NULL	328.29348703431	8
2829	PVC	AMH	0.00000000	4	1	NULL	79.2898201233178	8
2881	VCP	AMH	0.00000000	2	1	NULL	221.221985323732	8
2881	VCP	MWL	5.00000000	1	1	NULL	221.221985323732	8
2911	VCP	AMH	0.00000000	2	1	NULL	216.04210013362	54
2911	VCP	MWL	10.00000000	1	1	NULL	216.04210013362	54
2911	VCP	TF	0.00000000	3	1	NULL	216.04210013362	54
3015	VCP	MWL	5.00000000	1	1	NULL	253.649063570797	15
3066	PVC	TF	0.00000000	5	1	NULL	228.8287704681	8
3073	PVC	AMH	0.00000000	4	1	NULL	195.511935932107	8
3187	VCP	AMH	0.00000000	4	1	NULL	137.104179461003	21
3187	VCP	MWL	10.00000000	2	1	NULL	137.104179461003	21
3187	VCP	TF	0.00000000	8	1	NULL	137.104179461003	21
3204	VCP	TFA	0.00000000	1	1	NULL	205.517040965512	8
3434	VCP	AMH	0.00000000	2	1	NULL	301.835861131975	12
3434	VCP	MWL	10.00000000	1	1	NULL	301.835861131975	12
3434	VCP	TF	0.00000000	7	1	NULL	301.835861131975	12
3495	PVC	AMH	0.00000000	4	1	NULL	54.7263823867616	30
3512	VCP	AMH	0.00000000	2	4	LoF 4 RB? >0 defects	304.593440973273	8
3512	VCP	RBL	100.00000000	1	4	LoF 4 RB? >0 defects	304.593440973273	8
371	VCP	TF	0.00000000	3	1	NULL	238.725422999518	10
446	VCP	AMH	0.00000000	2	4	LoF 4 FM. FL, FS >1 defect	290.815495755006	30
1798	VCP	TF	0.00000000	6	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	324.776980599261	15
1800	VCP	CM	0.00000000	5	3	LoF 3 FM, FL, FS >0 defects	325.917757626545	12
1924	VCP	AMH	0.00000000	2	2	LoF 2 CL, CM, CS, FC >1 defect	263.972632706823	12
1924	VCP	MWL	5.00000000	1	2	LoF 2 CL, CM, CS, FC >1 defect	263.972632706823	12
2024	RCP	DSF	30.00000000	1	1	NULL	576.799787794255	78
2462	PVC	AMH	0.00000000	2	1	NULL	295.216043008336	8
2462	PVC	MWL	10.00000000	1	1	NULL	295.216043008336	8
2654	VCP	RBL	80.00000000	1	4	LoF 4 RB? >0 defects	310.699915674167	12
2746	VCP	CM	0.00000000	2	2	LoF 2 CL, CM, CS, FC >1 defect	304.366722282586	12
2756	VCP	FM	0.00000000	1	3	LoF 3 FM, FL, FS >0 defects	243.82030172938	12
3017	VCP	TF	0.00000000	3	1	NULL	209.69373280301	10
3074	PVC	AMH	0.00000000	2	1	NULL	353.071490988768	8
3074	PVC	MWL	5.00000000	1	1	NULL	353.071490988768	8
3077	PVC	AMH	0.00000000	2	1	NULL	248.090420453984	8
3077	PVC	MWL	5.00000000	1	1	NULL	248.090420453984	8
3197	VCP	AMH	0.00000000	2	4	LoF 4 RB? >0 defects	304.122546890225	15
3197	VCP	TFA	0.00000000	2	4	LoF 4 RB? >0 defects	304.122546890225	15
3299	VCP	FM	0.00000000	1	5	LoF 5 CH2, CH3, CH4 >2 defects	201.47157653394	12
3299	VCP	FS	0.00000000	1	5	LoF 5 CH2, CH3, CH4 >2 defects	201.47157653394	12
3299	VCP	TFA	0.00000000	8	5	LoF 5 CH2, CH3, CH4 >2 defects	201.47157653394	12
3364	VCP	AMH	0.00000000	2	1	NULL	299.779738336279	12
3364	VCP	MWL	10.00000000	1	1	NULL	299.779738336279	12
3372	VCP	AMH	0.00000000	2	1	NULL	302.187088702764	12
3372	VCP	MWL	10.00000000	1	1	NULL	302.187088702764	12
3373	VCP	MSA	0.00000000	1	1	NULL	303.854887314764	12
3375	VCP	TFA	0.00000000	1	1	NULL	301.483270318913	12
3477	PVC	AMH	0.00000000	4	1	NULL	22.3916216236912	10
3484	VCP	OBJ	5.00000000	1	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	300.26465393504	15
3549	CT	MWL	15.00000000	1	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	313.204554716168	18
3549	CT	TFC	0.00000000	10	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	313.204554716168	18
3597	VCP	AMH	0.00000000	2	1	NULL	296.435170343452	10
3647	VCP	IWJ	0.00000000	2	1	NULL	382.582445434437	36
234	VCP	CH3	0.00000000	3	5	LoF 5 CH2, CH3, CH4 >2 defects	288.179048295863	10
234	VCP	MWL	10.00000000	1	5	LoF 5 CH2, CH3, CH4 >2 defects	288.179048295863	10
234	VCP	TB	0.00000000	9	5	LoF 5 CH2, CH3, CH4 >2 defects	288.179048295863	10
368	VCP	TF	0.00000000	5	1	NULL	229.901019728786	12
530	CT	AMH	0.00000000	2	1	NULL	228.938514951641	15
561	VCP	AMH	0.00000000	2	5	LoF 5 CH2, CH3, CH4 >2 defects	340.128241601238	18
561	VCP	CM	0.00000000	2	5	LoF 5 CH2, CH3, CH4 >2 defects	340.128241601238	18
568	VCP	TBC	0.00000000	1	1	NULL	202.064021001383	12
591	VCP	TF	0.00000000	2	1	NULL	216.237389752255	10
680	VCP	TFA	0.00000000	5	1	NULL	203.247903934735	12
694	VCP	MWL	55.00000000	1	2	LoF 2 RF? >0 defects	284.601698767481	12
694	VCP	TFA	0.00000000	11	2	LoF 2 RF? >0 defects	284.601698767481	12
736	VCP	CC	0.00000000	1	3	LoF 3 FM, FL, FS >0 defects	275.370288492556	12
738	VCP	AMH	0.00000000	4	2	LoF 2 RF? >0 defects	127.743398525518	12
738	VCP	MWL	5.00000000	2	2	LoF 2 RF? >0 defects	127.743398525518	12
738	VCP	RMJ	5.00000000	2	2	LoF 2 RF? >0 defects	127.743398525518	12
965	VCP	CC	0.00000000	1	1	NULL	293.489899260961	12
965	VCP	TFC	0.00000000	1	1	NULL	293.489899260961	12
975	VCP	MWL	5.00000000	1	1	NULL	216.466368526343	24
975	VCP	TF	0.00000000	2	1	NULL	216.466368526343	24
1114	CT	TBA	0.00000000	1	3	LoF 3 FM, FL, FS >0 defects	293.581112909245	12
1193	CP	IDJ	0.00000000	2	3	LoF 3 FM, FL, FS >0 defects	300.384412500711	18
1820	VCP	TF	0.00000000	16	1	NULL	385.220293077456	15
1924	VCP	TFA	0.00000000	2	2	LoF 2 CL, CM, CS, FC >1 defect	263.972632706823	12
1930	VCP	TF	0.00000000	6	1	NULL	168.368789071178	12
2024	RCP	MWL	5.00000000	1	1	NULL	576.799787794255	78
2456	PVC	MWL	5.00000000	2	1	NULL	105.586263712456	8
2624	PVC	MWL	10.00000000	2	1	NULL	32.6915463298695	8
2749	VCP	AMH	0.00000000	2	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	241.685855828519	12
2749	VCP	MWL	5.00000000	1	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	241.685855828519	12
2756	VCP	MWL	5.00000000	1	3	LoF 3 FM, FL, FS >0 defects	243.82030172938	12
2756	VCP	TF	0.00000000	10	3	LoF 3 FM, FL, FS >0 defects	243.82030172938	12
2812	CT	MWL	5.00000000	1	1	NULL	202.753262418581	12
2831	PVC	TF	0.00000000	4	1	NULL	198.341371278089	8
2915	VCP	AMH	0.00000000	4	1	NULL	195.039907628191	54
2915	VCP	MWL	10.00000000	2	1	NULL	195.039907628191	54
2948	RCP	SRI	0.00000000	2	4	LoF 4 F >0 defects	238.660332403182	10
2980	PVC	MWL	15.00000000	2	1	NULL	134.006650819191	12
2994	PVC	AMH	0.00000000	2	1	NULL	212.166580838847	8
2994	PVC	MWL	5.00000000	1	1	NULL	212.166580838847	8
2998	PVC	TF	0.00000000	1	1	NULL	240.925693024876	8
3061	PVC	TF	0.00000000	5	1	NULL	251.379976433245	8
3098	VCP	AMH	0.00000000	1	1	NULL	357.330649218592	8
3098	VCP	MSA	0.00000000	1	1	NULL	357.330649218592	8
3196	VCP	RFL	0.00000000	2	2	LoF 2 RF? >0 defects	144.928259686632	18
3197	VCP	TF	0.00000000	5	4	LoF 4 RB? >0 defects	304.122546890225	15
3299	VCP	AMH	0.00000000	2	5	LoF 5 CH2, CH3, CH4 >2 defects	201.47157653394	12
3299	VCP	MWL	5.00000000	1	5	LoF 5 CH2, CH3, CH4 >2 defects	201.47157653394	12
3372	VCP	TF	0.00000000	9	1	NULL	302.187088702764	12
3484	VCP	CL	0.00000000	3	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	300.26465393504	15
3484	VCP	TF	0.00000000	11	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	300.26465393504	15
3497	PVC	AMH	0.00000000	2	1	NULL	366.381025333462	30
3497	PVC	MWL	5.00000000	1	1	NULL	366.381025333462	30
3592	VCP	DAE	10.00000000	2	4	LoF 4 RB? >0 defects	160.38338455893	12
3647	VCP	IDJ	0.00000000	1	1	NULL	382.582445434437	36
3647	VCP	IRJ	0.00000000	1	1	NULL	382.582445434437	36
3647	VCP	MWL	15.00000000	1	1	NULL	382.582445434437	36
234	VCP	CL	0.00000000	2	5	LoF 5 CH2, CH3, CH4 >2 defects	288.179048295863	10
234	VCP	DFBI	10.00000000	3	5	LoF 5 CH2, CH3, CH4 >2 defects	288.179048295863	10
368	VCP	TB	0.00000000	2	1	NULL	229.901019728786	12
374	VCP	MWL	20.00000000	2	1	NULL	51.9529738663136	10
515	VCP	TF	0.00000000	6	1	NULL	266.563353612329	10
552	VCP	AMH	0.00000000	1	1	NULL	336.806479449483	18
552	VCP	MWL	5.00000000	1	1	NULL	336.806479449483	18
568	VCP	AMH	0.00000000	2	1	NULL	202.064021001383	12
568	VCP	MWL	5.00000000	1	1	NULL	202.064021001383	12
591	VCP	AMH	0.00000000	2	1	NULL	216.237389752255	10
593	VCP	MSA	0.00000000	2	1	NULL	144.342273919456	10
680	VCP	MWL	5.00000000	1	1	NULL	203.247903934735	12
680	VCP	TF	0.00000000	5	1	NULL	203.247903934735	12
694	VCP	AMH	0.00000000	2	2	LoF 2 RF? >0 defects	284.601698767481	12
694	VCP	MWL	5.00000000	2	2	LoF 2 RF? >0 defects	284.601698767481	12
694	VCP	MWL	45.00000000	2	2	LoF 2 RF? >0 defects	284.601698767481	12
694	VCP	RMJ	5.00000000	1	2	LoF 2 RF? >0 defects	284.601698767481	12
694	VCP	SAV	0.00000000	3	2	LoF 2 RF? >0 defects	284.601698767481	12
736	VCP	RFJ	0.00000000	7	3	LoF 3 FM, FL, FS >0 defects	275.370288492556	12
738	VCP	TFA	0.00000000	4	2	LoF 2 RF? >0 defects	127.743398525518	12
741	VCP	RFJ	0.00000000	12	2	LoF 2 RF? >0 defects	143.31073265423	18
1095	RCP	AMH	0.00000000	2	1	NULL	268.275711837099	27
1095	RCP	MWL	5.00000000	1	1	NULL	268.275711837099	27
1095	RCP	TFA	0.00000000	2	1	NULL	268.275711837099	27
1104	VCP	CL	0.00000000	5	4	LoF 4 FM. FL, FS >1 defect	307.383859797935	12
1104	VCP	MWL	5.00000000	1	4	LoF 4 FM. FL, FS >1 defect	307.383859797935	12
1114	CT	TFA	0.00000000	5	3	LoF 3 FM, FL, FS >0 defects	293.581112909245	12
1150	RCP	SRI	0.00000000	2	3	LoF 3 SAV >0 defects	305.069396941734	10
1158	VCP	TF	0.00000000	4	1	NULL	194.195090394634	10
1193	CP	SAP	0.00000000	2	3	LoF 3 FM, FL, FS >0 defects	300.384412500711	18
1226	CT	FL	0.00000000	2	4	LoF 4 FM. FL, FS >1 defect	239.763763117643	18
1311	VCP	AMH	0.00000000	2	1	NULL	258.290749866774	10
1336	CT	TFA	0.00000000	1	3	LoF 3 FM, FL, FS >0 defects	405.103678364722	12
1340	BR	AMH	0.00000000	4	1	NULL	173.278825816329	60
1340	BR	MWL	10.00000000	2	1	NULL	173.278825816329	60
1363	VCP	TF	0.00000000	10	3	LoF 3  CM, CL, CS >4 defects	246.850192364703	15
1476	VCP	TF	0.00000000	6	2	LoF 2 CL, CM, CS, FC >1 defect	140.735563226878	8
1486	VCP	TF	0.00000000	8	1	NULL	302.246435619973	10
1525	VCP	MSA	0.00000000	2	2	LoF 2 RF? >0 defects	180.126328200826	12
1542	VCP	AMH	0.00000000	1	1	NULL	327.701049756578	12
1542	VCP	MWL	5.00000000	1	1	NULL	327.701049756578	12
1599	VCP	MSA	0.00000000	1	1	NULL	391.71493352269	15
1601	VCP	AMH	0.00000000	4	5	LoF 5 HVV >0 defects	195.404862305782	12
1601	VCP	FM	0.00000000	2	5	LoF 5 HVV >0 defects	195.404862305782	12
1601	VCP	MWL	5.00000000	2	5	LoF 5 HVV >0 defects	195.404862305782	12
1614	VCP	AMH	0.00000000	2	4	LoF 4 FM. FL, FS >1 defect	341.606449905342	15
1614	VCP	FM	0.00000000	3	4	LoF 4 FM. FL, FS >1 defect	341.606449905342	15
1614	VCP	FS	0.00000000	2	4	LoF 4 FM. FL, FS >1 defect	341.606449905342	15
1614	VCP	MWL	5.00000000	1	4	LoF 4 FM. FL, FS >1 defect	341.606449905342	15
1638	VCP	TF	0.00000000	2	2	LoF 2 RF? >0 defects	310.956597309593	24
1639	VCP	RMJ	10.00000000	2	3	LoF 3 FM, FL, FS >0 defects	391.846999063982	24
1639	VCP	TFD	0.00000000	1	3	LoF 3 FM, FL, FS >0 defects	391.846999063982	24
1640	VCP	TF	0.00000000	14	2	LoF 2 CL, CM, CS, FC >1 defect	347.896280835646	12
1672	VCP	IRJ	0.00000000	1	2	LoF 2 RF? >0 defects	385.025794468583	12
1672	VCP	RFJ	0.00000000	1	2	LoF 2 RF? >0 defects	385.025794468583	12
1672	VCP	RMJ	10.00000000	1	2	LoF 2 RF? >0 defects	385.025794468583	12
1674	VCP	TFA	0.00000000	1	3	LoF 3 RT? >0 defects	334.134588806871	12
1711	VCP	AMH	0.00000000	2	4	LoF 4 FM. FL, FS >1 defect	110.790194459962	10
1711	VCP	FS	0.00000000	2	4	LoF 4 FM. FL, FS >1 defect	110.790194459962	10
1711	VCP	MSA	0.00000000	2	4	LoF 4 FM. FL, FS >1 defect	110.790194459962	10
1711	VCP	MWL	5.00000000	2	4	LoF 4 FM. FL, FS >1 defect	110.790194459962	10
1711	VCP	OBB	5.00000000	2	4	LoF 4 FM. FL, FS >1 defect	110.790194459962	10
1712	VCP	CS	0.00000000	1	4	LoF 4 CH2, CH#, CH$ >0 defects	488.374156793649	15
1712	VCP	TF	0.00000000	15	4	LoF 4 CH2, CH#, CH$ >0 defects	488.374156793649	15
1719	VCP	MWL	5.00000000	1	1	NULL	233.554029089304	12
1783	VCP	AMH	0.00000000	2	5	LoF 5 FL, FS, FM >3 defects	218.422919586851	18
1783	VCP	MWL	5.00000000	1	5	LoF 5 FL, FS, FM >3 defects	218.422919586851	18
1814	VCP	B	0.00000000	3	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	241.939930119334	12
1818	VCP	TBA	0.00000000	1	4	LoF 4 CH2, CH#, CH$ >0 defects	370.177773300576	15
1829	VCP	MWL	10.00000000	1	1	NULL	235.642332969591	10
1894	VCP	OBB	1.00000000	1	3	LoF 3 FM, FL, FS >0 defects	258.977462835173	12
1894	VCP	TF	0.00000000	4	3	LoF 3 FM, FL, FS >0 defects	258.977462835173	12
1542	VCP	DSF	30.00000000	1	1	NULL	327.701049756578	12
1542	VCP	MSA	0.00000000	1	1	NULL	327.701049756578	12
1599	VCP	AMH	0.00000000	1	1	NULL	391.71493352269	15
1599	VCP	MWL	5.00000000	1	1	NULL	391.71493352269	15
1603	VCP	TFC	0.00000000	1	3	LoF 3 RT? >0 defects	255.396240898729	12
1609	VCP	TFA	0.00000000	2	2	LoF 2 RF? >0 defects	221.910406083445	10
1614	VCP	TF	0.00000000	7	4	LoF 4 FM. FL, FS >1 defect	341.606449905342	15
1638	VCP	AMH	0.00000000	1	2	LoF 2 RF? >0 defects	310.956597309593	24
1638	VCP	MWL	5.00000000	1	2	LoF 2 RF? >0 defects	310.956597309593	24
1640	VCP	IWJ	0.00000000	2	2	LoF 2 CL, CM, CS, FC >1 defect	347.896280835646	12
1641	VCP	AMH	0.00000000	2	5	LoF 5 FH >0 defects	335.475477545494	22
1641	VCP	MWL	5.00000000	1	5	LoF 5 FH >0 defects	335.475477545494	22
1657	VCP	AMH	0.00000000	1	1	NULL	255.943326834953	12
1657	VCP	MWL	5.00000000	1	1	NULL	255.943326834953	12
1659	VCP	AMH	0.00000000	1	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	266.649779023812	15
1659	VCP	MWL	5.00000000	1	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	266.649779023812	15
1672	VCP	IWJ	0.00000000	3	2	LoF 2 RF? >0 defects	385.025794468583	12
1672	VCP	RML	7.00000000	1	2	LoF 2 RF? >0 defects	385.025794468583	12
1674	VCP	RMJ	7.00000000	1	3	LoF 3 RT? >0 defects	334.134588806871	12
1693	VCP	AMH	0.00000000	1	1	NULL	279.757132748893	12
1693	VCP	MWL	5.00000000	1	1	NULL	279.757132748893	12
1706	VCP	CS	0.00000000	2	2	LoF 2 CL, CM, CS, FC >1 defect	249.578821835012	12
1706	VCP	DAE	5.00000000	1	2	LoF 2 CL, CM, CS, FC >1 defect	249.578821835012	12
1711	VCP	CL	0.00000000	2	4	LoF 4 FM. FL, FS >1 defect	110.790194459962	10
1711	VCP	TF	0.00000000	2	4	LoF 4 FM. FL, FS >1 defect	110.790194459962	10
1712	VCP	AMH	0.00000000	2	4	LoF 4 CH2, CH#, CH$ >0 defects	488.374156793649	15
1712	VCP	MWL	5.00000000	1	4	LoF 4 CH2, CH#, CH$ >0 defects	488.374156793649	15
1718	CT	AMH	0.00000000	2	1	NULL	417.496148166812	15
1719	VCP	AMH	0.00000000	2	1	NULL	233.554029089304	12
1773	VCP	TFA	0.00000000	1	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	242.30792380845	12
1783	VCP	FM	0.00000000	1	5	LoF 5 FL, FS, FM >3 defects	218.422919586851	18
1818	VCP	CH2	0.00000000	1	4	LoF 4 CH2, CH#, CH$ >0 defects	370.177773300576	15
1818	VCP	CM	0.00000000	6	4	LoF 4 CH2, CH#, CH$ >0 defects	370.177773300576	15
1831	VCP	TFA	0.00000000	1	1	NULL	276.833351351645	12
1842	VCP	MWL	5.00000000	1	1	NULL	307.266502215337	12
1894	VCP	AMH	0.00000000	2	3	LoF 3 FM, FL, FS >0 defects	258.977462835173	12
1912	VCP	CC	0.00000000	2	1	NULL	389.484306504735	12
2120	PVC	AMH	0.00000000	2	1	NULL	216.227684436745	8
2333	VCP	AMH	0.00000000	4	1	NULL	109.657909399359	10
2369	PVC	TF	0.00000000	1	1	NULL	306.087938716206	8
2586	PVC	MWL	10.00000000	1	1	NULL	344.238922803193	8
2609	VCP	AMH	0.00000000	4	1	NULL	191.584843421473	15
2642	VCP	IDJ	0.00000000	6	1	NULL	284.788021516495	12
2811	CT	TF	0.00000000	2	1	NULL	192.763211563026	12
2815	PVC	AMH	0.00000000	2	1	NULL	328.29348703431	8
2827	PVC	TF	0.00000000	8	1	NULL	300.529048139269	8
2877	VCP	MWL	25.00000000	2	1	NULL	178.993007490917	15
2942	RCP	AMH	0.00000000	2	1	NULL	246.955219724805	10
3086	VCP	MWL	30.00000000	1	1	NULL	327.316838451002	15
3146	PVC	AMH	0.00000000	4	1	NULL	150.314287203093	8
3146	PVC	MWL	5.00000000	2	1	NULL	150.314287203093	8
3202	VCP	TFC	0.00000000	2	1	NULL	275.64362437992	10
3207	VCP	MWL	5.00000000	1	5	LoF 5 HSV > 1 defects, LoF 5 HSV,H > 1 defects	206.751660767672	10
3269	PVC	AMH	0.00000000	2	1	NULL	403.896720038584	15
3269	PVC	MWL	10.00000000	1	1	NULL	403.896720038584	15
1528	VCP	TFA	0.00000000	1	4	LoF 4 RB? >0 defects	211.118829557418	12
1531	VCP	MWL	25.00000000	1	2	LoF 2 RF? >0 defects	240.031129712012	12
1532	VCP	TFA	0.00000000	12	2	LoF 2 RF? >0 defects	184.201180154268	15
1614	VCP	FL	0.00000000	2	4	LoF 4 FM. FL, FS >1 defect	341.606449905342	15
1640	VCP	CL	0.00000000	2	2	LoF 2 CL, CM, CS, FC >1 defect	347.896280835646	12
1659	VCP	MSA	0.00000000	1	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	266.649779023812	15
1672	VCP	RFL	0.00000000	3	2	LoF 2 RF? >0 defects	385.025794468583	12
1674	VCP	AMH	0.00000000	2	3	LoF 3 RT? >0 defects	334.134588806871	12
1674	VCP	MWL	5.00000000	1	3	LoF 3 RT? >0 defects	334.134588806871	12
1701	VCP	TFC	0.00000000	1	1	NULL	371.789283629698	15
1706	VCP	IWJ	0.00000000	1	2	LoF 2 CL, CM, CS, FC >1 defect	249.578821835012	12
1719	VCP	TF	0.00000000	5	1	NULL	233.554029089304	12
1773	VCP	B	0.00000000	1	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	242.30792380845	12
1775	VCP	AMH	0.00000000	2	2	LoF 2 CL, CM, CS, FC >1 defect	284.296883615169	12
1775	VCP	MWL	5.00000000	1	2	LoF 2 CL, CM, CS, FC >1 defect	284.296883615169	12
1783	VCP	FL	0.00000000	4	5	LoF 5 FL, FS, FM >3 defects	218.422919586851	18
1894	VCP	MWL	5.00000000	1	3	LoF 3 FM, FL, FS >0 defects	258.977462835173	12
